time_s,L_mp_um,front_ahead_of_laser_um,tail_behind_laser_um,L_all_um,laser_z_mm,front_clipped,tail_clipped,in_steady_window
9.74420577e-05,454.8743600025773,61.65556738649747,393.21879261607984,501.5441565774381,1.0846523462,0,0,0
0.0001014420577,428.4358583390713,63.0487758753193,365.387082463752,539.1014274209738,1.1086523462,0,0,0
0.0001054420577,428.10069862753153,63.96293531482351,364.137763312708,428.10069862753153,1.1326523462,0,0,0
0.0001094420577,411.15120984613895,62.32596939181227,348.82524045432666,476.24309081584215,1.1566523461999998,0,0,0
0.0001134420577,494.350038934499,63.245251105476655,431.10478782902237,520.2706670388579,1.1806523462,0,0,0
0.0001174420577,454.0656227618456,62.18500668679606,391.88061607504955,572.1777561120689,1.2046523461999998,0,0,0
0.0001214420577,542.776077054441,61.45316989098924,481.32290716345176,542.776077054441,1.2286523461999999,0,0,0
0.0001254420577,476.6020574606955,62.48095068459632,414.12110677609917,544.7026924230158,1.2526523462,0,0,0
0.0001294420577,485.9559121541679,62.861695119489305,423.0942170346786,556.2917795032263,1.2766523462000001,0,0,0
0.0001334420577,507.2444910183549,61.70494239901439,445.5395486193405,579.5020260848105,1.3006523462,0,0,0
0.0001374420577,542.53323469311,61.83551030730151,480.6977243858085,554.8644694499671,1.3246523461999997,0,0,0
0.0001414420577,547.8801322169602,62.624872521807035,485.25525969515314,624.8124409466982,1.3486523462,0,0,0
0.0001454420577,597.5945387035608,63.06324254100456,534.5312961625563,720.4479770734906,1.3726523462,0,0,0
0.0001494420577,516.331463586539,61.618711144973034,454.712752441566,641.0948699340224,1.3966523462,0,0,0
0.0001534420577,562.8229700960219,63.61693006132988,499.206040034692,562.8229700960219,1.4206523461999998,0,0,0
0.0001574420577,560.2288292720914,63.390685008217226,496.83814426387414,614.6400701254606,1.4446523461999998,0,0,0
0.0001614420577,520.269270054996,62.61123434578319,457.6580357092128,591.0071195103228,1.4686523461999998,0,0,0
0.0001654420577,492.59804654866457,62.9639226881161,429.63412386054847,644.1149744205177,1.4926523461999999,0,0,0
0.0001694420577,425.4220984876156,62.062352353085394,363.3597461345302,629.549496807158,1.5166523462,0,0,0
0.0001734420577,451.68865472078323,62.10584160064596,389.58281312013725,614.790478721261,1.5406523462,0,0,0
0.0001774420577,453.32417357712984,62.22372023885372,391.1004533382761,527.5205476209521,1.5646523462,0,0,0
0.0001814420577,478.4204065799713,61.95882529889474,416.4615812810766,731.1681401915848,1.5886523462,0,0,0
0.0001854420577,436.33743189275265,61.48880656187691,374.84862533087573,493.53588838130236,1.6126523461999998,0,0,0
0.0001894420577,482.9871468245983,63.44662936155938,419.54051746303895,535.5956964194775,1.6366523461999998,0,0,0
0.0001934420577,465.7323006540537,63.189999909450115,402.54230074460355,535.7599584385753,1.6606523461999998,0,0,0
0.0001974420577,437.68412433564663,61.42171750341788,376.26240683222875,546.1736582219601,1.6846523461999998,0,0,0
0.0002014420577,443.02805326879025,59.76065360878869,383.26739966000156,622.4329117685556,1.7086523461999996,0,0,1
0.0002054420577,472.5578473880887,60.58936420207149,411.9684831860172,994.1257303580642,1.7326523462,0,0,1
